GooglePlus_news_id (by day),GooglePlus_avg_popularity (by day)
69636,-12.5
69641,-12.5
69642,-12.5
69645,-30.0
69647,0.0
69652,-13.5
69655,0.0
69656,-0.5
69657,-15.0
69659,0.0
69662,-1.0
69663,0.0
69669,1904.5
69670,210.5
69671,-3.0
69672,0.0
69674,-3.0
69675,200.0
69676,47.0
69680,0.0
69684,-12.0
69687,-7.5
69705,0.0
69717,-1.0
69723,-12.5
69724,64.0
69725,-1.0
69729,-6.0
69730,0.0
69736,484.0
69739,2920.5
69750,2578.0
69754,-12.5
69767,-72.0
69768,-12.0
69769,513.0
69770,6.0
69774,12.0
69780,-9.0
69781,-1.5
69782,414.5
69784,0.0
69785,0.0
69786,-71.5
69788,32.0
69789,95.5
69790,-4.5
69791,65.0
69796,2586.0
69837,1954.0
69838,141.0
69839,1146.5
69846,-12.0
69850,67.0
69853,498.0
69854,-19.5
69856,35.5
69857,0.0
69858,-69.0
69859,-9.0
69860,-1.5
69861,147.0
69865,-72.0
69873,69.5
69883,-3.0
69884,-21.0
69885,-40.5
69890,-0.5
69891,1263.0
69899,81.0
69902,-12.0
69906,0.0
69907,-13.5
69911,290.0
69912,130.5
69913,-0.5
69914,-12.0
69919,0.0
69924,-72.0
69925,-18.0
69928,-12.0
69929,54.0
69931,17.5
69939,-1.0
69942,0.0
69943,-12.5
69946,1889.5
69948,-9.0
69949,-1.5
69953,-12.0
69955,0.0
69957,67.5
69958,-12.0
69966,-3.0
69967,-3.0
69968,-3.0
69969,-1.5
69970,-0.5
69971,160.5
69972,-16.5
69974,-72.0
69975,-16.5
69977,-18.0
69979,-12.0
69980,83.5
69982,-69.0
69983,48.0
69984,102.0
69986,-7.5
69991,1332.5
70005,-0.5
70013,-4.5
70015,-12.0
70016,179.5
70024,1668.0
70028,422.0
70029,540.5
70030,-12.0
70033,-12.0
70036,-0.5
70037,0.0
70038,0.0
70045,-1.5
70047,-0.5
70048,-52.5
70049,-1.5
70065,0.0
70067,-4.5
70068,-12.0
70069,-12.0
70073,-1.5
70079,3462.5
70082,-12.5
70084,47.0
70086,-12.0
70088,1026.0
70094,0.0
70098,58.0
70099,352.5
70100,-1.5
70101,0.0
70102,29.5
70106,-12.0
70113,0.0
70115,-12.0
70125,0.0
70126,-30.5
70131,65.5
70133,-12.0
70136,0.0
70140,-18.0
70141,-12.0
70148,546.0
70149,149.5
70150,-0.5
70158,-12.5
70161,0.0
70164,-12.5
70166,-18.0
70177,60.5
70182,-12.0
70184,0.0
70190,0.0
70195,-1.0
70199,207.0
70208,179.5
70209,-0.5
70217,0.0
70223,0.0
70226,60.0
70229,0.0
70233,0.0
70239,-12.5
70244,72.0
70249,-1.0
70259,-12.0
70260,-12.0
70264,70.5
70268,2714.0
70273,-9.0
70274,-72.0
70275,-12.5
70281,-12.5
70289,772.5
70290,-1.0
70306,1856.5
70319,71.0
70334,0.0
70335,-12.5
70343,66.0
70347,-12.5
70356,404.0
70358,0.0
70359,1718.5
70363,-16.5
70366,62.0
70367,-1.0
70376,0.0
70380,117.0
70389,-0.5
70393,-6.0
70399,11.5
70403,-12.0
70404,-1.0
70408,70.0
70413,447.0
70414,-3.0
70415,144.0
70417,-0.5
70424,-49.5
70429,0.0
70430,-6.0
70434,-51.5
70437,1335.0
70438,-18.0
70446,5.5
70447,1297.0
70455,2127.5
70456,-24.0
70463,-12.0
70464,-1.0
70465,-12.0
70466,-12.0
70468,-33.0
70473,528.5
70480,0.0
70481,0.0
70482,0.0
70485,47.0
70496,-12.5
70499,0.0
70512,144.0
70513,0.0
70535,-1.0
70536,879.5
70539,-12.0
70540,0.0
70549,-30.0
70568,-24.0
70574,226.0
70581,-1.5
70588,-0.5
70589,-1.0
70592,-19.5
70593,-70.5
70600,0.0
70608,-12.5
70609,-12.0
70611,-3.0
70618,239.5
70619,-10.5
70629,293.0
70630,0.0
70645,71.5
70655,406.5
70656,115.5
70657,0.0
70664,0.0
70665,-12.0
70667,72.0
70672,-0.5
70674,-0.5
70675,0.0
70684,177.5
70690,-12.5
70691,-6.0
70695,-54.5
70696,-12.0
70699,0.0
70701,68.5
70709,-6.0
70710,134.5
70712,0.0
70713,-1.0
70716,-12.5
70728,0.0
70737,-0.5
70738,282.0
70739,-1.5
70743,-1.0
70744,-7.5
70745,-9.0
70750,-4.5
70761,-64.5
70762,-64.5
70775,0.0
70777,-12.5
70778,-12.5
70783,-1.5
70795,-1.5
70799,-12.5
70804,0.0
70806,-13.5
70811,-12.0
70814,-0.5
70823,-0.5
70834,103.5
70841,-6.0
70843,61.5
70854,497.5
70855,0.0
70857,-72.0
70858,-12.0
70859,-28.5
70860,-7.5
70862,-27.0
70865,163.0
70872,-12.5
70874,184.0
70875,-12.5
70886,-43.0
70888,-4.5
70892,1487.5
70893,-13.0
70897,-10.5
70898,-0.5
70907,-16.5
70908,-12.5
70918,-12.0
70927,2040.5
70934,-0.5
70936,-13.5
70935,194.5
70947,927.0
70954,-4.5
70970,98.5
70981,37.5
70984,-72.0
70989,0.0
70990,60.0
71013,0.0
71014,131.0
71020,-3.0
71041,54.0
71043,-42.0
71046,-12.5
71049,-13.0
71056,1849.0
71071,-0.5
71072,0.0
71074,-0.5
71086,1910.0
71094,69.0
71102,-72.0
71109,-12.5
71112,-13.0
71116,0.0
71120,0.0
71121,112.5
71132,66.0
71133,0.0
71158,-12.0
71172,-72.0
71178,-0.5
71185,153.0
71188,301.0
71189,0.0
71204,45.0
71207,-0.5
71208,-0.5
71221,0.0
71225,0.0
71226,746.0
71230,0.0
71238,72.0
71246,-6.0
71248,210.0
71251,-9.0
71260,-12.0
71262,-9.0
71263,-12.5
71265,76.5
71267,72.0
71268,-72.0
71271,72.0
71278,0.0
71279,-12.5
71281,72.0
71282,63.0
71291,-7.5
71301,-12.5
71305,-12.5
71314,429.5
71335,0.0
71336,-12.0
71340,114.5
71341,-12.0
71347,-12.5
71351,-12.0
71353,-72.0
71354,-6.0
71368,-12.0
71370,142.0
71381,-6.0
71389,-12.0
71399,0.0
71400,0.0
71424,-7.5
71425,69.0
71429,1231.5
71430,0.0
71455,486.0
71458,-12.0
71468,-60.0
71478,-67.0
71481,0.0
71484,-68.5
71488,174.0
71490,-12.5
71510,-12.0
71513,0.0
71516,-12.5
71521,-4.5
71524,-12.0
71530,0.0
71531,0.0
71540,-20.5
71544,-12.0
71545,678.5
71546,-12.0
71547,-12.0
71548,0.0
71550,0.0
71557,-3.0
71558,95.5
71559,70.0
71561,-3.0
71565,321.5
71568,0.0
71570,277.5
71572,-30.0
71577,-30.5
71587,0.0
71589,-12.0
71595,-4.5
71604,-13.0
71610,-72.0
71613,-21.5
71623,-72.0
71631,-40.5
71644,-4.5
71650,72.0
71661,-1.5
71662,869.0
71663,2116.5
71671,441.5
71676,692.0
71679,-12.0
71683,-9.0
71690,93.0
71707,0.0
71712,40.5
71716,0.0
71717,0.0
71718,0.0
71732,0.0
71733,0.0
71741,0.0
71747,3336.0
71753,72.0
71770,-1.0
71772,47.0
71776,199.0
71777,-12.0
71778,-12.0
71784,-12.0
71787,0.0
71792,29.0
71798,77.5
71809,449.5
71811,3.5
71819,-1.5
71820,0.0
71823,-12.5
71826,-0.5
71827,-12.5
71834,-12.5
71838,-12.0
71842,-12.0
71848,0.0
71853,0.0
71854,-0.5
71855,-12.5
71861,-12.0
71862,-12.5
71863,-12.0
71871,-10.5
71876,342.0
71877,-1.0
71878,-12.5
71879,-12.0
71892,0.0
71901,413.5
71902,11.5
71906,0.0
71908,-0.5
71911,44.0
71912,-14.0
71915,139.5
71925,-12.5
71937,-12.0
71940,0.0
71941,0.0
71942,1473.5
71944,-12.5
71951,-0.5
71958,-4.5
71965,-9.0
71969,-12.0
71970,-12.5
71976,-9.0
71978,-14.0
71983,0.0
71987,112.0
71991,-12.5
71996,-18.0
72006,69.0
72014,144.0
72015,-12.5
72020,-21.0
72023,-12.0
72025,-1.0
72026,-18.0
72039,-11.0
72066,-12.0
72079,-12.0
72084,-7.5
72085,-12.0
72096,-0.5
72097,-21.5
72102,-0.5
72107,2602.0
72108,-9.0
72111,-72.0
72113,120.0
72114,66.0
72164,-21.5
72168,-28.5
72174,-12.0
72183,0.0
72185,2002.5
72203,-53.5
72225,-12.0
72236,-0.5
72239,-9.0
72245,-1.0
72252,0.0
72253,-7.5
72257,0.0
72258,1051.0
72284,22.0
72285,-0.5
72298,-12.0
72299,-21.5
72303,173.0
72305,-12.0
72307,-12.0
72310,-12.5
72315,-12.5
72318,-0.5
72321,-1.0
72322,164.0
72327,-12.5
72328,-12.5
72331,-3.0
72332,-36.5
72333,114.5
72334,-12.5
72335,-12.5
72339,-0.5
72340,-1.5
72343,-12.5
72349,-4.5
72350,-0.5
72354,29.5
72367,0.0
72374,0.0
72375,-12.0
72376,-10.5
72377,-12.0
72380,-24.0
72386,-16.5
72396,0.0
72397,0.0
72398,-15.0
72400,-12.0
72408,-1.0
72409,-12.5
72412,-12.0
72414,0.0
72415,0.0
72425,0.0
72428,-12.0
72432,-55.5
72433,0.0
72435,-12.0
72439,-0.5
72440,-7.5
72447,-10.5
72451,0.0
72455,0.0
72457,-12.5
72464,-7.5
72466,123.0
72467,-0.5
72468,88.0
72479,0.0
72486,-9.0
72498,1729.0
72503,-18.0
72510,0.0
72527,-1.5
72530,271.0
72532,-15.0
72536,-0.5
72540,81.0
72544,-38.5
72545,-38.5
72564,-1.0
72567,0.0
72570,-12.0
72574,-72.0
72580,33.5
72588,163.5
72593,0.0
72594,0.0
72606,-0.5
72607,-0.5
72613,0.0
72624,-1.5
72633,-4.5
72640,0.0
72641,0.0
72643,112.5
72644,1443.0
72645,-19.5
72646,-21.0
72647,1769.5
72648,-12.5
72656,-12.0
72661,29.5
72662,190.5
72688,-34.5
72690,-12.5
72695,-4.5
72698,-72.0
72699,2030.0
72700,145.0
72706,192.0
72707,0.0
72708,0.0
72726,1013.5
72727,-1.0
72746,0.0
72752,-12.5
72761,-12.0
72762,-12.0
72764,-12.5
72773,-1.5
72775,-1.0
72778,1360.5
72779,-1.0
72780,-12.5
72782,-1.5
72789,145.0
72791,-12.0
72792,-12.5
72797,-19.5
72800,-57.0
72801,-19.0
72804,0.0
72806,63.0
72810,142.5
72814,161.5
72818,-9.0
72825,0.0
72833,236.5
72842,-12.0
72846,-0.5
72847,-12.5
72850,-1.0
72854,-16.5
72855,-24.0
72858,4.5
72859,45.0
72863,-18.0
72867,-12.0
72870,0.0
72885,-12.0
72888,-12.0
72891,0.0
72893,0.0
72897,-17.5
72902,-13.5
72914,56.0
72915,-44.5
72916,-12.0
72917,153.5
72919,-12.0
72921,-12.5
72922,0.0
72924,-12.0
72925,-1.5
72926,0.0
72928,-9.0
72929,-12.5
72930,-12.5
72936,25.5
72940,0.0
72942,0.0
72944,0.0
72945,-12.0
72947,-12.0
72948,-6.0
72952,266.5
72953,175.5
72954,-20.0
72955,-9.0
72956,0.0
72960,-3.0
72970,-12.5
72979,-12.5
72985,-12.0
73003,-28.0
73016,1423.0
73017,48.0
73021,24.0
73022,58.0
73027,-20.0
73029,2213.0
73033,0.0
73038,-27.0
73040,86.5
73045,-16.5
73046,-12.5
73049,-72.0
73052,28.0
73053,54.0
73059,-31.5
73062,-12.0
73071,-13.5
73072,0.0
73076,0.0
73082,0.0
73083,-12.5
73084,-12.5
73088,-0.5
73092,-4.5
73093,0.0
73095,-12.5
73099,437.0
73100,0.0
73101,72.0
73104,0.0
73109,-72.0
73116,-10.5
73119,-23.0
73122,0.0
73131,111.5
73142,126.5
73144,-12.0
73145,63.0
73146,-1.5
73147,-40.0
73152,0.0
73159,0.0
73160,-12.5
73161,0.0
73167,-15.5
73177,-12.0
73185,384.0
73198,0.0
73204,-12.5
73207,-18.0
73208,-46.5
73209,-21.0
73210,228.0
73215,-3.0
73216,1472.0
73219,0.0
73225,-18.0
73235,0.0
73240,47.5
73244,0.0
73245,-13.5
73249,0.0
73250,-12.5
73255,0.0
73257,-1.0
73260,0.0
73262,316.5
73263,-12.0
73268,0.0
73274,0.0
73281,-12.0
73298,67.0
73299,-0.5
73306,0.0
73310,36.5
73318,71.5
73319,-63.5
73322,-72.0
73327,-6.0
73335,47.0
73342,-15.0
73347,-67.0
73350,-4.5
73351,-9.0
73355,-13.5
73367,12.5
73369,-50.0
73373,-10.5
73375,-72.0
73383,0.0
73384,70.0
73387,0.0
73393,-13.5
73394,-13.5
73398,-38.0
73411,-48.0
73420,33.0
73422,0.0
73423,0.0
73426,-15.0
73434,-10.5
73437,0.0
73440,-1.0
73442,-6.0
73448,-15.5
73449,201.0
73450,-51.0
73455,-0.5
73456,-16.5
73457,-12.5
73459,-12.5
73464,0.0
73465,110.0
73466,473.5
73467,-9.0
73468,-12.0
73471,-6.0
73476,604.5
73477,-12.5
73488,-9.0
73490,-1.5
73491,-9.0
73493,-0.5
73496,-6.0
73497,-18.0
73512,-3.0
73517,-61.5
73518,159.5
73519,0.0
73520,76.5
73524,70.5
73527,0.0
73528,0.0
73541,137.5
73546,749.5
73555,24.0
73563,0.0
73567,-18.0
73572,-12.0
73593,-4.5
73599,0.0
73600,117.0
73603,0.0
73604,0.0
73608,-12.0
73609,62.5
73615,84.5
73616,-15.0
73622,72.0
73627,0.0
73637,-12.0
73645,1102.5
73652,-12.5
73656,0.0
73657,0.0
73660,136.0
73665,-3.0
73669,-4.5
73671,-12.0
73675,362.0
73676,-4.5
73680,606.5
73684,-1.5
73685,-25.5
73688,0.0
73689,-72.0
73699,0.0
73700,364.0
73701,0.0
73702,427.5
73703,-0.5
73710,-1.0
73718,359.5
73721,102.5
73733,0.0
73747,0.0
73753,48.0
73759,-9.0
73760,192.0
73761,59.5
73763,155.5
73764,42.0
73772,0.0
73778,101.5
73785,0.0
73787,558.5
73794,938.0
73795,0.0
73796,-0.5
73797,21.5
73798,52.5
73803,-18.0
73805,0.0
73819,-9.0
73821,5449.0
73822,0.0
73832,18.0
73835,-47.0
73838,0.0
73840,849.5
73854,-3.0
73855,-9.0
73858,134.5
73859,955.0
73862,198.0
73869,0.0
73870,79.0
73871,982.5
73874,-1.5
73879,1839.0
73880,48.0
73885,68.0
73891,-12.5
73896,0.0
73908,-10.5
73909,860.5
73910,-12.0
73911,-16.5
73919,213.0
73923,230.5
73931,0.0
73933,-12.5
73940,-16.5
73945,-26.5
73951,-6.0
73952,0.0
73956,0.0
73957,0.0
73965,126.5
73969,-6.0
73971,0.0
73973,0.0
73975,0.0
73976,0.0
73977,0.0
73981,-0.5
73984,63.5
73989,-12.5
73992,0.0
73994,0.0
73999,47.0
74003,-12.5
74007,0.0
74009,-12.0
74017,-24.0
74023,129.0
74024,-10.5
74025,-15.0
74028,0.0
74031,535.5
74036,453.0
74038,-18.0
74057,-4.5
74058,-12.0
74064,109.0
74085,0.0
74092,0.0
74099,-7.5
74100,-57.5
74101,-22.5
74102,664.0
74107,0.0
74109,57.0
74122,-12.5
74134,0.0
74139,0.0
74142,58.0
74159,754.5
74165,-12.5
74172,-7.5
74176,0.0
74184,-0.5
74185,-12.0
74191,-12.5
74205,50.0
74208,66.5
74211,-12.5
74215,88.5
74240,819.5
74241,1460.5
74242,-27.0
74245,-9.0
74257,231.0
74269,139.0
74271,0.0
74272,0.0
74273,-12.0
74285,0.0
74287,-12.0
74288,-12.0
74290,-7.5
74291,-3.0
74292,2249.5
74311,-1.5
74343,-9.0
74344,-14.0
74347,0.0
74348,282.0
74350,0.0
74351,0.0
74352,0.0
74358,0.0
74379,-12.0
74387,0.0
74404,265.0
74410,-4.5
74415,-14.0
74416,-14.0
74419,-12.5
74422,0.0
74438,-4.5
74456,-3.0
74457,-28.5
74458,-4.5
74459,-18.0
74460,43.5
74461,-57.5
74467,-1.5
74468,0.0
74474,39.0
74476,60.0
74478,-12.5
74479,-12.0
74486,0.0
74498,0.0
74499,42.5
74502,-7.5
74504,2661.5
74505,-4.5
74507,47.0
74513,-12.5
74515,-13.5
74523,0.0
74525,1095.5
74526,862.0
74530,0.0
74531,-3.0
74533,-1.5
74534,183.0
74535,-12.0
74536,-9.0
74537,-51.0
74540,-0.5
74544,-27.0
74551,71.5
74552,-1.5
74558,-0.5
74559,-0.5
74561,-1.0
74564,55.5
74565,-0.5
74570,-12.5
74573,-3.0
74574,-12.5
74578,-43.0
74580,-12.0
74583,69.0
74585,0.0
74586,0.0
74588,-0.5
74601,-12.0
74604,288.0
74606,-12.0
74607,1086.5
74609,-12.0
74610,284.5
74613,-72.0
74621,-53.0
74622,72.0
74628,71.0
74630,0.0
74633,0.0
74634,-18.0
74635,-3.0
74636,-12.5
74639,-0.5
74640,-4.5
74645,68.0
74646,67.0
74650,34.0
74654,0.0
74659,-1.5
74664,0.0
74672,0.0
74674,-0.5
74678,0.0
74680,195.0
74686,2830.5
74695,63.0
74725,-0.5
74731,-0.5
74733,-12.0
74738,-1.5
74742,-12.5
74755,-9.0
74758,-0.5
74760,101.0
74761,-12.5
74763,0.0
74768,0.0
74770,-12.5
74779,-0.5
74783,0.0
74784,0.0
74790,203.5
74793,1047.0
74796,-1.5
74797,0.0
74817,0.0
74826,-13.0
74827,-13.5
74828,72.0
74830,102.0
74832,63.0
74835,0.0
74836,0.0
74842,0.0
74845,-3.0
74846,971.0
74859,-31.5
74878,-3.0
74886,-3.0
74894,63.0
74908,-12.5
74910,387.0
74912,46.0
74916,-9.0
74924,2997.0
74925,458.0
74927,-3.0
74931,-63.0
74934,-16.5
74935,0.0
74945,-0.5
74966,-0.5
74967,-12.5
74977,0.0
74982,-12.0
74986,-12.5
74989,141.5
74996,-20.0
74999,0.0
75001,-12.0
75007,546.0
75014,33.0
75018,-12.5
75032,0.0
75036,5.5
75037,47.0
75046,0.0
75071,357.5
75072,55.5
75077,266.5
75078,0.0
75090,0.0
75097,123.5
75098,69.0
75099,20.0
75112,-12.5
75115,132.0
75116,-72.0
75117,-68.5
75119,-12.5
75124,2301.5
75126,-12.5
75131,31.5
75134,-12.5
75136,-1.0
75138,-12.5
75139,-12.5
75140,-12.5
75151,1106.5
75152,-39.5
75153,-72.0
75162,167.0
75172,0.0
75175,-28.5
75180,-22.5
75181,-15.5
75186,-1.5
75187,0.0
75188,0.0
75193,1636.0
75200,69.0
75201,0.0
75205,0.0
75206,-12.0
75207,-12.0
75210,-1.5
75216,1764.5
75219,-0.5
75228,0.0
75235,-12.0
75236,-12.0
75242,-62.0
75246,0.0
75248,-12.0
75253,-12.5
75254,-12.0
75255,-12.0
75261,0.0
75267,0.0
75281,-12.0
75284,-9.0
75295,0.0
75305,70.0
75306,881.5
75311,-16.5
75322,0.0
75330,0.0
75335,127.5
75336,668.5
75345,0.0
75346,-12.0
75349,31.5
75356,-12.5
75358,-59.0
75359,-12.0
75360,-14.0
75362,-12.5
75363,221.5
75364,-13.5
75372,62.0
75388,192.0
75395,50.5
75397,0.0
75399,-15.0
75404,-68.5
75407,-4.5
75414,2386.0
75431,-39.5
75444,-19.0
75445,776.0
75446,0.0
75449,-13.0
75461,-6.0
75464,-12.0
75465,0.0
75469,0.0
75471,57.0
75472,0.0
75476,-1.5
75478,658.0
75479,-9.0
75481,-12.5
75484,-1.0
75488,0.0
75494,20.0
75505,0.0
75507,17.5
75508,-12.0
75515,-6.0
75516,1483.5
75517,-61.5
75525,69.5
75526,54.0
75539,22.0
75541,-12.0
75552,-0.5
75562,-12.5
75564,0.0
75574,-14.5
75581,60.0
75595,458.5
75610,-12.0
75614,-22.5
75618,0.0
75619,0.0
75630,0.0
75642,-13.5
75649,-0.5
75653,0.0
75655,-1.0
75658,-12.5
75661,0.0
75667,-12.5
75673,0.0
75679,0.0
75684,-0.5
75687,-34.5
75689,72.0
75690,-12.5
75693,0.0
75696,-12.5
75701,-9.0
75702,-30.0
75703,-10.5
75705,-1.0
75707,69.5
75708,0.0
75709,66.0
75718,1769.0
75728,-16.0
75734,70.0
75735,0.0
75747,39.0
75749,-12.5
75750,-27.0
75766,0.0
75774,-18.0
75780,-6.0
75783,-12.0
75788,-0.5
75792,57.5
75809,-9.0
75816,-3.0
75817,0.0
75818,0.0
75819,0.0
75822,-12.0
75829,-15.0
75832,-12.5
75845,0.0
75854,47.0
75858,-16.5
75865,-1.5
75866,-72.0
75875,0.0
75879,-1.5
75887,-1.0
75891,0.0
75897,-54.5
75903,435.5
75906,1120.0
75918,-9.0
75924,0.0
75925,0.0
75926,-12.5
75945,-17.5
75975,0.0
75982,107.5
76013,-0.5
76014,-0.5
76023,-12.0
76024,-12.0
76041,-4.5
76042,0.0
76043,0.0
76047,-4.5
76072,-45.5
76081,0.0
76083,-4.0
76084,-1.0
76085,-12.5
76086,0.0
76087,-12.5
76089,-0.5
76093,0.0
76095,0.0
76096,46.5
76097,-1.0
76098,-12.5
76101,0.0
76102,0.0
76104,0.0
76105,393.5
76106,-53.5
76110,-12.5
76115,0.0
76119,-16.5
76122,-12.5
76126,72.0
76129,-1.0
76130,72.0
76134,-0.5
76135,0.0
76140,-12.5
76141,114.5
76153,0.0
76154,-9.0
76159,-9.0
76160,0.0
76181,1754.5
76182,578.5
76187,-1.5
76190,-18.0
76194,0.0
76249,-0.5
76251,0.0
76258,0.0
76259,735.5
76264,0.0
76272,-0.5
76273,-6.0
76274,-1.0
76280,944.0
76284,-40.5
76288,131.0
76290,-12.0
76293,239.5
76295,-4.5
76298,-10.5
76299,0.0
76304,-16.0
76307,197.0
76310,65.0
76311,-33.0
76312,69.5
76314,0.0
76315,-33.0
76321,49.5
76322,-9.0
76323,0.0
76333,-12.5
76337,0.0
76338,271.0
76340,115.0
76345,0.0
76349,71.5
76351,1418.0
76368,0.0
76374,-12.0
76379,48.5
76385,-12.5
76387,0.0
76388,-19.5
76406,0.0
76407,-0.5
76415,0.0
76425,71.5
76426,-43.0
76427,0.0
76432,-12.5
76436,-72.0
76438,0.0
76439,0.0
76440,500.5
76443,-4.5
76451,-0.5
76452,4.0
76453,-22.5
76460,0.0
76463,0.0
76467,-13.5
76468,153.0
76469,370.5
76470,-10.5
76472,-13.5
76473,-72.0
76479,-72.0
76488,148.0
76493,0.0
76497,-12.5
76499,1253.0
76502,-67.0
76512,0.0
76516,55.0
76520,-37.5
76543,0.0
76555,227.5
76556,134.5
76562,27.0
76567,116.0
76571,1997.0
76574,54.0
76575,62.5
76578,158.5
76579,0.0
76582,66.5
76588,0.0
76600,632.5
76601,-18.0
76603,173.5
76606,113.0
76610,0.0
76611,128.5
76632,0.0
76649,-4.5
76651,-27.0
76656,142.5
76657,0.0
76659,0.0
76664,0.0
76666,0.0
76670,0.0
76671,0.0
76674,0.0
76690,67.5
76703,0.0
76712,-9.0
76719,-12.0
76721,0.0
76722,50.5
76728,-12.5
76734,-0.5
76744,0.0
76761,-12.0
76771,-9.0
76782,300.0
76783,381.5
76787,0.0
76791,0.0
76806,0.0
76813,104.0
76822,-7.5
76823,51.0
76838,-0.5
76846,-0.5
76856,0.0
76859,0.0
76863,0.0
76878,-12.5
76885,0.0
76886,-1.0
76888,-12.5
76896,-16.0
76898,0.0
76899,83.0
76900,425.0
76902,2.0
76906,-10.5
76908,-0.5
76910,-25.0
76912,0.0
76930,-27.0
76935,-12.5
76936,-12.0
76939,0.0
76940,-12.0
76941,-12.0
76958,-12.0
76959,-12.0
76960,-12.0
76974,0.0
77014,-0.5
77025,-12.0
77058,36.0
77065,0.0
77066,-67.5
77070,-12.5
77076,-68.5
77085,-19.5
77087,62.0
77105,3633.0
77114,0.0
77121,-12.0
77132,56.0
77133,-3.0
77159,169.0
77164,-9.0
77171,-17.5
77175,-17.5
77179,1726.0
77188,0.0
77190,-0.5
77193,-18.0
77194,-3.0
77195,303.0
77196,-18.0
77197,-24.0
77198,-0.5
77199,65.5
77200,0.0
77204,-16.5
77205,-12.5
77213,0.0
77214,-0.5
77216,0.0
77217,-1.0
77224,0.0
77225,0.0
77226,-0.5
77228,106.5
77229,-13.5
77231,-12.5
77234,-1.0
77236,69.0
77245,86.0
77246,-15.0
77247,2873.5
77251,-3.0
77265,4551.0
77268,115.5
77277,-1.5
77286,-1.0
77289,69.0
77293,0.0
77294,0.0
77299,-4.5
77302,-12.0
77303,-12.0
77306,2028.5
77310,-13.5
77311,0.0
77313,0.0
77314,0.0
77315,0.0
77316,-0.5
77319,-13.5
77320,-7.5
77325,276.5
77329,0.0
77332,0.0
77333,-12.0
77342,-12.0
77347,-1.0
77350,0.0
77351,0.0
77352,104.5
77355,767.5
77359,0.0
77362,0.0
77365,-27.0
77372,157.5
77374,0.0
77380,119.0
77385,427.0
77386,-6.0
77392,0.0
77393,0.0
77395,309.0
77403,7.5
77404,-72.0
77407,-1.0
77408,62.5
77418,87.0
77422,0.0
77429,407.5
77434,-12.0
77437,-10.5
77439,-6.0
77442,265.0
77451,0.0
77456,-66.5
77457,5.5
77461,69.5
77463,1809.5
77470,-1.0
77471,-12.0
77475,-13.0
77478,-16.5
77511,-15.0
77515,633.0
77516,-9.0
77527,-72.0
77528,-13.5
77531,-12.0
77533,30.0
77552,-13.5
77567,0.0
77571,0.0
77575,253.0
77581,-12.0
77587,184.0
77590,-53.0
77592,814.0
77603,-12.0
77612,-3.0
77620,0.0
77624,-12.0
77628,-1.0
77630,-12.5
77633,114.5
77636,142.5
77640,54.0
77647,0.0
77650,-25.5
77655,231.5
77659,0.0
77662,73.5
77663,-12.5
77667,56.0
77673,86.0
77680,-0.5
77681,-12.0
77691,133.5
77695,-27.0
77708,-12.0
77710,-12.0
77720,85.5
77725,0.0
77729,0.0
77731,-0.5
77733,-1.0
77737,-12.0
77738,-0.5
77739,-4.5
77770,0.0
77771,-4.5
77782,-12.0
77786,0.0
77787,0.0
77789,-3.0
77790,-7.5
77804,-12.0
77818,72.0
77831,0.0
77856,-10.5
77857,146.5
77858,-4.5
77859,-7.5
77860,0.0
77861,-3.0
77865,-14.0
77867,0.0
77870,0.0
77871,1415.5
77875,-12.0
77878,194.5
77890,489.0
77891,-72.0
77901,-13.0
77904,0.0
77905,0.0
77909,65.5
77914,-1.0
77915,-53.5
77924,336.0
77929,328.5
77950,-12.5
77951,-12.0
77956,0.0
77959,68.5
77960,-12.0
77962,45.5
77963,46.0
77964,-9.0
77968,97.0
77983,-14.0
77991,-0.5
77992,-7.5
77997,-0.5
78014,-12.0
78023,613.5
78027,18.0
78028,-0.5
78029,-1.0
78035,209.5
78037,-12.0
78038,-12.0
78040,48.0
78043,1022.0
78045,0.0
78050,0.0
78052,-12.0
78055,0.0
78058,0.0
78064,162.0
78072,0.0
78076,612.5
78079,119.0
78086,-0.5
78087,0.0
78088,709.0
78089,-1.5
78094,187.5
78095,-0.5
78100,-7.5
78107,52.5
78109,48.0
78124,-15.0
78126,-4.5
78129,-0.5
78130,0.0
78131,-12.0
78139,0.0
78140,0.0
78149,-15.0
78158,220.0
78167,0.0
78174,-12.0
78180,-12.0
78181,-12.0
78183,-12.0
78190,-3.0
78191,-0.5
78195,0.0
78197,-12.0
78206,0.0
78215,0.0
78229,0.0
78230,48.0
78232,-1.5
78233,0.0
78235,-12.5
78240,-7.5
78245,-1.5
78255,-12.0
78262,0.0
78263,0.0
78265,-12.0
78274,0.0
78275,0.0
78282,127.5
78292,291.0
78293,0.0
78294,-12.0
78296,54.5
78299,-1.5
78300,461.5
78302,-12.0
78327,0.0
78346,0.0
78347,0.0
78348,142.5
78349,-72.0
78362,19975.5
78368,0.0
78381,-12.0
78387,-12.0
78390,-19.5
78396,-3.0
78397,-72.0
78403,-12.0
78407,0.0
78416,-16.0
78426,-12.5
78427,-12.0
78432,72.0
78433,-12.0
78434,36.0
78435,-24.0
78436,-1.0
78437,-4.5
78438,171.0
78439,-28.5
78440,-0.5
78441,-9.0
78446,-12.0
78456,-54.5
78459,273.5
78462,0.0
78465,142.5
78466,-56.0
78483,-59.5
78484,-7.5
