Facebook_news_id (by day),Facebook_avg_popularity (by day)
92653,478.5
92655,1722.0
92659,26762.5
92661,8003.5
92662,-72.0
92665,888.0
92668,1999.0
92669,-72.0
92672,257.0
92675,146.0
92676,46.0
92677,1578.0
92679,7176.0
92681,127.5
92682,1217.5
92684,802.0
92685,1904.5
92686,23892.5
92689,1314.0
92693,-11.0
92695,4946.0
92696,11243.5
92698,-10.5
92699,20300.5
92701,543.0
92702,11656.5
92703,1048.5
92704,-10.5
92705,4219.5
92707,5352.0
92708,3370.0
92709,7380.0
92713,22904.5
92714,244.0
92715,15702.5
92719,443.0
92721,802.0
92722,6398.0
92724,14003.5
92725,868.0
92728,3568.0
92729,32884.0
92730,4207.5
92731,10092.5
92733,1711.5
92737,207.5
92738,142.0
92739,2082.0
92742,13709.5
92743,192.5
92747,4943.5
92751,1030.5
92753,760.5
92754,72.5
92756,1957.0
92758,471.5
92759,1162.5
92761,2999.5
92762,9386.0
92763,948.5
92764,64.0
92765,67430.5
92766,1444.0
92767,4103.0
92768,5042.0
92770,309.0
92771,709.5
92773,3251.5
92774,299.0
92775,7349.0
92776,4291.0
92778,2302.5
92779,594.0
92780,276.0
92781,968.5
92782,1756.5
92783,6663.5
92784,4904.5
92785,-9.0
92786,23625.5
92787,3909.0
92790,1091.0
92792,31836.0
92793,2665.0
92794,4777.5
92795,25445.0
92796,1328.0
92797,2172.5
92798,10375.5
92799,-41.0
92800,-72.0
92804,554.5
92805,42143.5
92806,1195.0
92807,2297.5
92808,2340.5
92809,21858.0
92810,1178.0
92813,544.0
92815,3426.0
92816,23596.0
92817,-12.5
92820,1049.5
92821,2223.0
92824,103.5
92825,-14.5
92827,29901.0
92831,2493.5
92837,460.5
92839,2780.5
92840,2770.0
92843,63.5
92846,6503.0
92847,-72.0
92848,266.0
92849,23008.5
92850,3550.0
92851,1324.5
92852,3242.0
92853,551.5
92856,60.0
92860,22821.0
92866,14290.0
92867,16150.5
92868,21693.0
92869,1893.0
92871,7965.0
92872,2466.0
92873,0.0
92877,5006.5
92878,2009.5
92879,5852.5
92880,321.0
92881,2269.0
92882,2820.0
92883,0.0
92885,32037.0
92886,689.5
92887,-13.0
92889,247.5
92890,6.5
92892,15962.5
92895,117.0
92896,497.0
92897,54293.0
92898,8638.5
92899,227.5
92900,141.5
92901,162374.0
92902,840.0
92903,711.5
92904,7515.5
92905,112.5
92906,3474.5
92907,315.0
92908,1198.5
92911,11796.0
92916,13604.5
92917,95.0
92918,726.0
92919,3776.0
92920,139.5
92922,1048.0
92923,677.5
92924,12071.0
92926,-10.5
92927,-10.5
92928,721.5
92929,483.5
92930,7976.5
92933,15765.5
92934,510.5
92936,72.0
92937,245.5
92940,2524.5
92941,216.0
92946,182.5
92947,53.5
92948,593.0
92949,2335.0
92950,458.0
92951,216.0
92952,1152.0
92956,7783.0
92957,2230.0
92959,15643.0
92962,-72.0
92963,2722.0
92965,119.5
92967,1985.0
92968,3148.5
92970,-11.0
92972,470.0
92973,475.5
92974,10788.5
92975,50670.5
92978,2408.0
92979,474.0
92980,16735.5
92982,815.0
92985,7059.5
92987,10875.5
92989,-10.5
92991,-15.5
92992,1024.5
92995,866.0
92997,10778.5
92998,894.5
93000,164.0
93002,135.0
93003,1984.0
93004,349.0
93005,2193.0
93006,-10.5
93008,213.0
93009,2950.5
93010,0.0
93011,345.5
93012,51.0
93015,262.5
93017,-72.0
93018,243877.5
93019,4798.5
93020,1159.0
93022,392.0
93024,23350.5
93025,24113.0
93026,3769.0
93028,616.0
93029,1500.0
93033,1001.5
93035,12950.5
93037,20969.0
93038,194.5
93040,64817.5
93041,683.5
93042,117578.0
93043,3534.0
93045,12081.0
93046,3549.5
93048,47939.0
93049,541.5
93051,9580.5
93052,608.5
93053,831.0
93055,0.0
93057,10906.5
93059,41400.0
93062,2133.0
93063,5206.5
93064,214.5
93065,104.5
93066,31118.0
93067,5506.5
93068,128.0
93069,8584.0
93070,789.5
93071,1398.5
93072,578.0
93073,15895.5
93075,1152.0
93076,-10.5
93077,854.0
93078,678.5
93081,107.5
93082,98.0
93083,1201.5
93084,8657.0
93085,1090.0
93086,2275.0
93087,373.0
93088,1142.0
93089,8010.5
93090,192.5
93091,26037.0
93092,514.5
93094,198.5
93095,8691.0
93096,324.5
93097,347.5
93098,1728.5
93099,720.0
93100,577.5
93101,1597.5
93102,2315.5
93105,1361.0
93106,279.5
93107,2731.0
93108,1456.0
93109,147.0
93110,3847.0
93111,2217.5
93112,2489.0
93113,71.0
93114,307.5
93115,4424.0
93116,10488.5
93117,39712.0
93118,3272.0
93119,98923.5
93120,175.5
93122,1403.5
93123,1187.0
93125,209320.5
93126,2651.0
93127,34249.0
93128,2520.5
93129,-10.5
93131,72.0
93133,585.5
93134,791.0
93135,10776.0
93136,6299.0
93137,2537.0
93138,6042.0
93139,1754.0
93140,50.0
93142,6407.5
93144,47213.0
93145,-11.0
93146,1349.5
93147,4900.5
93148,200.5
93151,1823.5
93152,10533.0
93153,9388.0
93154,5006.0
93155,-10.5
93156,1133.0
93157,2305.0
93158,5611.5
93159,2219.0
93160,697.0
93161,2001.0
93162,812.5
93164,89.5
93165,8303.5
93166,1827.0
93167,64012.0
93168,3926.0
93169,409.5
93170,1622.5
93171,3100.5
93172,1577.0
93173,1908.5
93175,-43.0
93176,2194.5
93177,4865.0
93178,6071.5
93179,142.0
93181,105435.5
93182,109952.5
93183,2559.0
93184,5931.5
93185,2022.0
93187,1513.5
93190,67503.5
93191,0.0
93193,15404.5
93195,14825.5
93196,1305.5
93197,10578.5
93198,950.0
93202,4010.0
93205,949.0
93206,126.0
93210,3083.5
93211,159.0
93214,27948.0
93215,2331.0
93217,357.0
93218,-18.5
93220,69.0
93221,2345.5
93223,-24.5
93224,105.0
93226,-25.0
93227,-15.5
93228,2537.5
93230,1828.0
93241,785.5
93242,528.5
93243,1644.0
93244,3403.0
93246,2050.0
93247,28051.0
93248,282.5
93250,4460.5
93251,1174.5
93254,2786.5
93256,1054.5
93257,497.5
93258,601.0
93259,8014.5
93260,18.5
93261,6340.5
93262,33332.5
93265,983.0
93266,72.0
93267,9454.0
93268,0.0
93272,1133.0
93273,2346.5
93274,535.0
93275,1227.0
93279,7598.5
93280,418.0
93281,681.0
93282,72.0
93283,-1.5
93286,111.5
93287,428.5
93288,461.0
93289,367.5
93290,103969.5
93291,1778.0
93292,349.0
93295,112.0
93298,3011.0
93300,578.5
93301,2816.5
93306,7440.5
93307,-8.5
93308,376.0
93309,172.5
93310,51464.0
93311,7834.5
93312,932.0
93313,1397.5
93314,28845.0
93315,29031.5
93316,1986.0
93317,1051.0
93318,24285.0
93319,576.0
93322,3077.5
93325,6943.5
93327,651.0
93329,691.5
93330,6852.0
93331,22027.5
93332,21471.5
93334,4162.0
93335,4974.0
93337,2290.5
93338,38326.5
93339,89154.5
93340,418.0
93342,5734.5
93348,102.0
93353,2422.0
93356,5933.0
93360,152.5
93361,7051.0
93364,67127.0
93365,142606.5
93367,8415.5
93368,6633.5
93369,2033.5
93370,263.0
93375,40270.5
93379,1014.5
93382,4376.0
93386,1526.0
93388,14.5
93390,580.5
93393,6818.0
93396,-10.5
93397,21380.5
93398,3401.5
93400,1291.5
93401,-21.0
93403,1215.0
93413,12291.0
93414,-10.5
93417,8685.5
93419,20465.5
93421,3585.0
93422,270.5
93423,713.5
93427,-10.5
93430,743.0
93436,4096.0
93437,89.5
93438,1103.5
93445,37900.5
93448,-10.5
93454,0.0
93456,655.5
93460,798.0
93461,250.5
93469,71836.5
93470,13049.0
93474,9638.0
93481,13480.0
93482,30139.0
93487,7989.0
93491,29563.5
93503,1.0
93506,703.5
93507,37.0
93510,3245.5
93518,-57.0
93519,1664.0
93528,273.0
93532,11150.0
93535,1431.5
93536,-16.5
93540,2205.0
93541,477.5
93542,46.0
93545,33.0
93548,22660.5
93549,3466.5
93557,-70.5
93564,5349.0
93567,399.0
93568,1490.5
93569,16677.0
93570,481.5
93572,211.5
93574,112.5
93578,-16.0
93582,1790.0
93583,89.5
93585,1736.5
93588,1975.5
93591,2090.0
93594,9260.5
93597,3960.0
93598,1758.5
93602,1708.0
93604,11533.0
93605,5113.0
93606,53843.5
93607,4283.5
93609,1474.0
93612,133.5
93615,53883.0
93616,15142.0
93617,9549.0
93618,789.0
93622,256080.5
93623,-72.0
93624,764.0
93627,104265.5
93628,-11.5
93629,6856.5
93632,3103.5
93633,766.0
93635,39.0
93639,65298.0
93640,119.5
93641,951.0
93642,-11.0
93643,528.0
93644,329.5
93653,33749.0
93654,17392.5
93661,103847.5
93663,3252.0
93665,-10.5
93671,13572.0
93672,2431.5
93673,1461.0
93674,-14.0
93678,12207.5
93682,13938.0
93684,25509.5
93685,730.0
93686,-12.5
93687,-15.5
93691,3189.5
93692,29.0
93697,15832.0
93703,378.0
93705,12205.5
93706,10972.5
93707,93.0
93711,-10.5
93716,3823.0
93720,-53.0
93721,67.0
93724,2972.5
93725,4357.0
93726,6611.0
93727,1413.5
93730,686.0
93735,1075.5
93738,9004.5
93743,6015.5
93745,1865.5
93747,18616.5
93749,25970.5
93752,1082.0
93753,331.5
93754,2051.5
93757,1555.0
93758,1226.5
93759,485.0
93764,83180.5
93765,134402.5
93766,2340.0
93767,46249.5
93768,-72.0
93770,19523.0
93771,38557.5
93772,3994.0
93773,358.5
93775,4910.5
93777,894.0
93780,2414.0
93782,4996.0
93783,12486.5
93786,4095.0
93790,2802.0
93792,104.0
93793,19.0
93797,1439.0
93799,347.5
93803,5978.5
93807,400.5
93810,8394.0
93816,45537.5
93817,922.0
93818,130.5
93819,58076.0
93820,208.0
93834,50357.5
93835,-46.0
93839,5664.0
93840,6447.5
93841,-45.5
93845,6800.0
93850,7316.0
93851,-10.5
93854,21581.5
93860,-10.5
93868,2220.0
93871,3869.0
93872,-51.0
93876,19331.0
93882,51.0
93887,105.5
93888,-12.5
93894,-28.0
93895,2962.5
93899,-10.5
93908,590.5
93916,5480.0
93924,16779.0
93926,2498.5
93928,230.0
93931,10113.5
93932,-52.5
93935,7219.5
93937,7682.0
93942,1926.5
93945,62702.0
93949,1698.5
93950,9288.5
93952,8011.0
93954,1538.5
93955,2444.0
93956,40838.5
93957,7976.5
93959,23033.0
93963,29.0
93965,3492.5
93968,6000.0
93969,7625.5
93972,748.5
93973,5260.0
93974,6966.5
93976,11127.5
93977,-23.5
93978,-65.0
93979,1713.0
93980,-17.0
93981,657.0
93983,6859.0
93984,30388.0
93988,813.5
93989,7675.5
93990,12535.0
93992,14192.5
93995,7220.5
94001,10636.0
94002,2167.5
94004,8869.5
94005,147727.0
94006,9053.0
94007,24.5
94009,180.0
94012,8777.0
94016,1334.5
94017,59763.5
94019,6191.5
94021,258.0
94023,651.5
94027,37.5
94034,56366.5
94035,7844.0
94037,1327.0
94039,3020.5
94040,2735.0
94041,1268.5
94043,3783.0
94049,1250.5
94054,707.0
94056,15907.0
94057,4854.5
94060,15.0
94061,-22.0
94062,205.0
94063,494.5
94070,-56.0
94071,296.5
94076,-26.5
94079,1854.5
94081,274771.5
94082,2247.5
94087,3606.5
94088,106.5
94089,2121.0
94090,5423.0
94093,1292.5
94096,1645.5
94102,1520.5
94105,639.5
94107,2391.0
94111,22736.5
94112,39832.0
94113,68106.0
94116,2578.0
94117,23983.5
94129,4771.0
94130,55192.5
94135,26146.5
94136,2035.5
94137,3578.0
94141,3913.0
94147,2403.5
94154,29768.0
94157,14044.5
94162,5836.5
94165,32793.5
94166,3247.5
94170,6567.0
94171,-17.0
94174,8768.0
94176,6940.0
94177,1112.0
94178,27817.5
94179,2014.0
94180,24023.5
94181,13565.5
94183,490.5
94184,17373.0
94185,12870.5
94192,3461.0
94193,4992.5
94194,474.5
94195,-72.0
94198,-11.0
94200,3354.0
94201,21782.0
94202,1028.5
94204,-11.0
94205,-10.5
94206,453.5
94207,-10.5
94209,-10.5
94210,912.0
94212,43.0
94213,4678.0
94215,689.5
94218,16768.5
94219,17616.5
94221,1484.0
94222,-12.0
94223,228238.5
94225,8490.5
94228,-12.0
94229,5625.5
94230,1618.0
94232,780.0
94233,8914.0
94234,1759.0
94236,1229.5
94237,698.0
94241,6563.5
94243,29659.5
94244,-10.5
94245,168.5
94246,2606.5
94247,33.0
94248,-10.5
94249,1434.0
94250,8192.0
94255,4182.5
94258,3090.0
94259,352.0
94260,304.5
94261,-10.5
94265,431.0
94266,223.0
94268,-19.5
94269,1067.0
94270,-16.5
94272,225.5
94279,3572.0
94280,732.5
94281,964.0
94283,8524.0
94284,63.0
94285,-45.0
94286,23.0
94288,88.0
94290,764.5
94291,1462.0
94293,98.5
94296,1379.5
94300,14867.0
94301,1431.5
94304,3779.0
94307,10277.5
94309,-52.5
94310,171.0
94312,602.0
94314,16757.5
94315,16757.5
94319,21542.0
94322,1790.5
94323,22026.5
94326,287.0
94327,-1.5
94329,3002.0
94337,2981.5
94343,-11.0
94360,42076.5
94363,518.5
94367,800.5
94369,9997.5
94370,77459.0
94371,4101.0
94373,258.0
94374,23585.5
94376,1774.5
94377,425.5
94379,2168.5
94380,3839.0
94381,2918.5
94382,468.0
94383,-10.5
94387,35704.0
94389,6446.5
94390,1042.5
94391,55215.5
94392,5867.5
94395,18289.5
94396,11840.0
94397,-11.0
94398,10784.5
94399,141255.5
94404,57.5
94405,188744.5
94408,42.5
94409,-44.5
94411,59850.5
94412,-13.5
94415,14356.0
94416,26464.0
94418,3726.0
94422,68780.5
94424,1437.5
94426,3957.5
94431,1194.0
94434,214.0
94437,490.5
94438,-10.5
94439,2423.5
94442,3622.0
94443,920.5
94450,32742.0
94451,1451.5
94464,-10.5
94466,-10.5
94467,1390.5
94468,1224.5
94469,9213.5
94470,-11.0
94471,3254.5
94473,-72.0
94474,-10.5
94478,3003.5
94483,8158.5
94484,11151.5
94486,538.0
94487,14488.5
94488,1223.5
94489,-11.0
94495,3907.0
94498,658.0
94501,1372.5
94505,1020.5
94507,534.0
94510,221.5
94511,4314.0
94516,69081.5
94517,32.0
94518,84.0
94519,20.0
94524,-72.0
94527,17207.0
94539,-3.0
94540,261147.0
94547,877.5
94550,-21.5
94551,-18.5
94553,100.5
94557,421.0
94564,109658.0
94565,1025.0
94566,3387.5
94571,-20.0
94574,8899.0
94575,2259.0
94578,17538.0
94581,1521.0
94582,3557.5
94591,659.0
94599,6884.5
94602,-4.0
94603,20365.0
94604,4356.0
94605,2730.5
94608,6650.0
94609,208.0
94615,12693.5
94616,2328.0
94618,3811.0
94621,1400.5
94622,2331.0
94623,11908.0
94625,28045.0
94627,10497.5
94628,63.0
94635,1158.0
94636,2947.5
94637,38163.5
94642,2384.0
94643,25614.5
94644,611.0
94645,4293.0
94647,4564.5
94648,11969.0
94650,44.5
94655,13862.5
94656,14607.5
94657,3010.0
94658,1337.5
94662,9299.5
94663,1171.0
94664,1193.5
94666,-72.0
94669,846.0
94674,2716.0
94676,95390.5
94677,24741.0
94678,21757.0
94681,1915.5
94682,8335.5
94683,1215.5
94684,-18.0
94686,1284.5
94687,70466.0
94688,13357.0
94690,-18.0
94691,-13.5
94694,24715.0
94695,32793.5
94696,37790.5
94698,3204.0
94699,-72.0
94700,288.5
94707,-11.5
94709,48.5
94712,1458.0
94713,-10.5
94717,19319.5
94718,3370.0
94719,655.0
94720,-11.0
94722,7702.0
94724,680.5
94725,1079.5
94727,5498.5
94728,4493.5
94731,5826.5
94732,536.0
94737,2678.0
94739,98.5
94742,7596.0
94743,3645.5
94746,9800.5
94747,112.0
94748,199.0
94749,-10.5
94751,12544.0
94752,187.0
94753,2564.5
94754,18.0
94755,-46.5
94757,4084.5
94758,4004.0
94759,2699.0
94763,7447.0
94766,345.0
94767,-45.5
94769,1790.5
94770,61942.5
94772,18697.5
94773,5667.0
94774,2327.0
94782,4690.5
94785,0.0
94786,835.0
94787,6958.5
94791,598.5
94792,258.0
94793,3318.5
94794,-54.5
94802,28.0
94803,-21.5
94804,-22.5
94805,-16.5
94810,2110.0
94822,344.5
94823,20.0
94824,40.0
94828,72.0
94830,0.0
94834,11568.5
94835,-72.0
94840,103794.0
94844,33990.0
94846,72.0
94847,17342.0
94848,1291.5
94849,1149.0
94854,12393.0
94855,3606.5
94859,3858.0
94860,5837.5
94861,1073.0
94863,311.5
94867,67033.5
94868,63205.0
94869,462.0
94875,924.5
94879,3607.0
94880,3039.5
94883,330.5
94886,18036.5
94889,2273.5
94890,424.0
94891,7324.5
94892,50.0
94894,1066.5
94899,1486.0
94903,2612.5
94906,31.0
94908,2157.5
94909,6477.0
94910,1595.5
94911,553.0
94914,-20.0
94915,793.5
94917,17354.0
94918,2497.5
94919,5744.0
94920,369.0
94921,57.0
94922,103211.5
94923,315.0
94924,274.0
94925,573.0
94926,463.0
94927,774.0
94928,3804.5
94929,14087.5
94930,6129.5
94931,50137.5
94932,54708.5
94933,33270.0
94934,57.0
94935,8917.0
94936,1540.0
94937,-19.5
94938,-20.0
94940,455.0
94941,714.5
94942,429.0
94943,1824.5
94944,-19.5
94947,613.0
94948,507.5
94949,91069.0
94950,-18.5
94951,-55.0
94952,475.5
94953,1719.0
94954,-17.5
94955,42178.0
94956,619.5
94958,607.5
94959,636.5
94960,-17.5
94961,91070.5
94962,-17.5
94965,780.5
94966,-16.5
94967,-19.5
94970,1262.0
94971,29.0
94973,8.0
94974,18.5
94975,147.0
94976,-16.0
94977,-72.0
94978,1242.5
94982,25120.0
94983,3368.0
94984,532.5
94986,-16.5
94987,4818.5
94988,3817.5
94989,102.0
94990,-14.0
94993,15337.5
94994,881.5
94995,746.5
94996,-14.5
94998,907.5
95003,5294.5
95004,2017.5
95005,595.0
95009,435.5
95011,42281.5
95016,20955.5
95017,136.0
95018,-11.0
95021,-11.5
95022,78198.0
95023,2001.5
95026,-14.0
95027,3946.0
95028,45382.0
95029,1281.0
95034,5196.5
95035,1820.5
95036,2699.5
95037,692.0
95038,14576.0
95041,7669.0
95042,477.0
95044,3203.0
95050,2630.0
95057,60180.0
95060,19332.5
95061,43880.5
95066,51.0
95068,1151.0
95073,7554.5
95076,5133.0
95077,1959.5
95078,1632.5
95082,-60.5
95086,2312.5
95088,-11.5
95093,3976.5
95094,7338.0
95095,-10.5
95097,1160.0
95098,2974.0
95099,2106.5
95100,-10.5
95104,317.0
95105,-12.0
95106,49.0
95107,-16.0
95108,177.0
95118,5576.5
95119,2357.0
95124,41830.0
95125,-33.5
95126,5469.0
95129,1090.5
95130,-15.0
95135,614.0
95138,576.0
95139,2929.0
95141,946.0
95142,11711.5
95143,8092.5
95146,25025.0
95147,3759.0
95148,5433.0
95152,1007.5
95155,240.0
95156,4598.0
95157,10750.5
95158,272.0
95159,-57.0
95167,46276.0
95169,2590.0
95170,138.0
95182,30279.0
95191,824.0
95192,3313.0
95193,2130.5
95194,1176.5
95196,445.0
95197,-21.0
95200,-43.5
95202,5064.5
95203,10716.5
95205,432.0
95209,32062.5
95213,6725.5
95214,29642.0
95216,12601.0
95217,-19.0
95219,3129.0
95228,-9.0
95230,337.5
95233,10251.5
95234,14760.0
95236,1085.5
95237,406.5
95238,-15.5
95243,5088.5
95250,25430.0
95259,83522.5
95261,696.0
95263,-12.5
95267,31397.0
95273,760.0
95279,1400.0
95282,34374.5
95283,175.5
95285,2825.5
95305,64200.5
95310,11067.0
95313,1100.5
95317,3786.0
95319,599.0
95322,583.0
95325,27702.5
95326,489.5
95327,60.0
95332,303.5
95333,235.5
95334,111.0
95335,41.0
95336,2131.5
95354,3287.0
95355,160.5
95358,4058.0
95364,578.0
95367,528.0
95374,4116.5
95381,-14.0
95386,-34.5
95389,2796.0
95390,0.0
95396,321.5
95398,23.0
95400,327.5
95401,7473.5
95402,1696.5
95403,21084.5
95404,843.0
95405,345905.0
95406,24946.0
95414,1250.0
95415,1940.0
95418,1004.5
95419,-28.5
95423,56.5
95424,6599.0
95426,18695.5
95429,1102.0
95430,1471.0
95434,17486.0
95435,3588.0
95437,11043.5
95439,-72.0
95441,15415.5
95442,7309.0
95446,226.5
95447,32068.0
95450,365.5
95451,20141.5
95457,822.5
95458,184.0
95459,-40.0
95463,6230.5
95464,-9.0
95465,6220.0
95466,7711.0
95471,16454.0
95472,442.5
95479,23753.5
95480,191.0
95481,150.0
95485,174.0
95486,4576.0
95487,757.5
95488,820.0
95494,127.0
95496,984.5
95500,10040.5
95508,25754.5
95511,272.5
95512,117.0
95518,9075.5
95519,4429.0
95520,30370.5
95522,10779.0
95523,315.0
95526,976.0
95527,19767.0
95530,834.0
95539,255.5
95540,259.5
95542,4488.0
95545,6435.5
95549,1157.5
95557,798.0
95562,10203.5
95571,219.0
95579,-68.0
95580,96.5
95584,188.5
95588,3383.0
95589,13935.0
95595,1157.0
95596,2291.0
95599,623.5
95600,3092.0
95601,186.0
95603,-10.5
95607,3854.0
95608,1387.0
95609,11591.0
95610,17863.5
95613,4299.0
95614,5304.5
95615,4231.0
95618,297.0
95619,1621.0
95621,1006.0
95622,725.0
95623,510.0
95624,297.0
95625,327.0
95626,7013.5
95627,81419.0
95629,14210.5
95631,1564.0
95632,496.0
95633,25868.5
95634,168708.5
95635,657.0
95636,292.5
95639,13413.0
95640,124.0
95641,1669.5
95646,3472.0
95647,391.0
95648,943.5
95649,606.0
95651,2651.5
95652,2042.5
95653,4327.0
95655,87.0
95656,3158.5
95657,1981.5
95661,1251.5
95664,975.0
95666,2397.5
95667,20243.0
95668,219.0
95669,6676.0
95671,7511.5
95672,205.0
95673,162.5
95674,21645.0
95675,16581.0
95676,37972.5
95677,281.5
95679,24994.0
95680,5311.5
95681,120665.5
95682,5976.0
95683,325.5
95684,1026.5
95686,110700.0
95687,21472.0
95688,11360.5
95689,1204.0
95691,140742.0
95692,5098.0
95693,135.0
95694,37148.0
95696,3738.5
95697,2412.5
95698,-6.0
95702,350.0
95703,278.0
95704,12529.5
95705,369.0
95706,57148.5
95707,15510.5
95708,-12.5
95709,320.5
95710,264.5
95711,887.0
95712,20249.5
95713,637.0
95718,-11.0
95719,-11.0
95720,5326.5
95721,920.0
95722,1956.5
95723,111.0
95724,7396.0
95726,-11.5
95733,121.5
95734,1121.5
95735,3740.5
95736,2153.0
95738,347.0
95739,710.0
95740,1837.5
95743,5720.0
95744,5239.0
95745,8397.0
95746,2754.0
95748,86398.0
95749,658.5
95750,1520.0
95751,259.0
95752,119.5
95753,-10.5
95755,2855.5
95756,75964.0
95760,8642.0
95761,134920.0
95764,288.0
95766,45.5
95768,72.0
95773,-10.5
95775,4737.0
95778,11195.5
95779,64.5
95785,10995.0
95786,267.5
95791,-58.5
95792,63145.0
95793,624.0
95794,7577.5
95795,13591.5
95796,-10.5
95797,-11.0
95799,6334.0
95800,-10.5
95801,-10.5
95802,2147.0
95803,-10.5
95805,31774.0
95806,643.0
95807,19973.5
95808,89066.5
95809,1704.5
95810,-10.5
95811,35598.0
95812,1316.0
95813,49513.5
95814,360.0
95815,159.0
95816,902.5
95819,176161.0
95820,49261.0
95821,20836.0
95822,1028.0
95823,2493.0
95824,2177.5
95825,961.0
95826,660.5
95827,993.5
95828,6889.5
95829,-12.5
95831,15549.5
95836,799.5
95838,8735.5
95839,445.5
95841,496.0
95842,786.5
95845,20633.0
95847,5546.5
95849,-10.5
95850,40.5
95851,51.0
95853,245.5
95854,1353.5
95857,2511.5
95858,2468.0
95859,84227.0
95861,31152.5
95862,647.0
95863,15094.0
95864,278.0
95865,77798.5
95867,1593.5
95868,271.5
95870,30608.5
95871,10288.0
95873,-15.5
95875,5720.0
95876,8648.0
95877,20346.5
95878,3184.0
95881,2763.5
95883,16.5
95884,1325.5
95885,14016.5
95886,39.5
95887,103.5
95892,1395.0
95894,38128.5
95895,399.0
95897,1966.5
95898,22587.5
95900,5454.0
95901,5142.0
95904,-15.0
95905,-26.5
95908,38464.5
95909,9306.0
95910,1734.0
95911,696.0
95912,18382.0
95913,197.0
95915,376.5
95916,243.0
95917,290.5
95918,-12.5
95919,229.0
95920,-11.0
95921,-48.5
95925,346.0
95926,349.5
95929,30875.5
95931,-50.0
95933,3750.0
95934,3675.5
95936,14134.5
95937,313.0
95938,7649.0
95939,4393.0
95940,457.0
95941,1827.0
95942,131.5
95943,19352.5
95944,161.0
95946,15439.0
95949,36.0
95951,51.0
95953,101.5
95955,4632.0
95956,272.0
95957,4886.5
95959,144.0
95964,-11.5
95966,122.0
95967,-32.5
95972,6427.5
95973,7165.0
95974,540.0
95975,1203.5
95978,192448.0
95980,65.0
95983,637.5
95985,2717.0
95987,847.5
95992,197.0
95994,398.5
95995,2509.5
95999,388.5
96000,355.5
96001,3126.5
96005,2159.0
96007,144.0
96008,0.0
96009,-10.5
96010,6200.0
96011,6502.0
96013,612.5
96014,634.0
96015,2088.0
96016,23119.5
96017,72.0
96018,3421.0
96020,33155.0
96023,14909.5
96027,1640.0
96028,180.5
96030,3842.0
96032,48.0
96034,2289.5
96035,-15.5
96037,934.5
96038,7488.5
96039,2409.5
96040,14756.0
96043,3385.0
96044,228.0
96045,1754.0
96046,310.5
96047,174.0
96051,10041.5
96052,898.0
96053,5014.0
96054,678.5
96055,-13.5
96057,-12.0
96059,453.5
96061,0.0
96062,532.0
96041,202.0
96063,4586.0
96064,557.0
96066,756.0
96067,385.5
96068,74219.5
96071,161.0
96072,4711.5
96073,252.5
96078,6487.5
96079,1840.5
96080,1244.0
96081,-71.5
96082,88.5
96083,0.0
96084,-37.5
96085,13295.5
96086,801.5
96089,-17.0
96094,534.5
96096,239.5
96097,2536.5
96100,43292.0
96104,35845.5
96105,2139.0
96107,479.5
96108,1318.0
96109,354.0
96112,60.5
96113,818.5
96115,-18.0
96116,-18.0
96119,9115.0
96120,517.0
96124,2830.0
96126,119.5
96129,110.5
96130,5765.5
96132,2068.5
96133,-28.5
96134,124.0
96135,933.5
96137,1964.0
96143,684.5
96144,21779.5
96145,2244.0
96146,934.0
96148,4910.5
96149,144.0
96150,313.0
96151,1318.5
96152,-10.5
96153,477.0
96154,6389.5
96155,408.0
96156,5079.0
96157,31336.5
96158,1150.0
96160,49.5
96161,3367.0
96164,33317.0
96165,864.5
96166,2563.0
96167,6972.5
96168,531.0
96169,5736.0
96170,216.0
96171,71.5
96172,868.5
96174,-37.5
96175,4058.5
96176,107.5
96177,6482.5
96178,107.0
96179,359.0
96180,2433.5
96182,7286.0
96183,490.5
96185,32625.0
96186,4091.5
96187,3471.0
96188,1786.0
96189,457.5
96190,3465.0
96191,780.0
96192,1524.0
96194,1002.5
96195,977.0
96196,842.0
96197,276840.5
96198,7.5
96199,72260.0
96200,11948.5
96202,-11.0
96204,76760.5
96205,20533.0
96206,2669.0
96207,8031.5
96208,1186.5
96209,-72.0
96211,1988.0
96212,33504.0
96213,514.0
96214,1487.5
96215,6644.0
96219,21180.0
96220,1289.0
96223,-72.0
96226,2360.5
96230,17718.0
96231,3696.0
96232,47.0
96233,31555.0
96237,-72.0
96238,3783.0
96239,-48.5
96241,3120.0
96242,-18.5
96243,-49.5
96245,915.5
96246,1316.5
96247,2486.5
96248,709.0
96249,75030.0
96250,7707.5
96253,242.0
96254,565.5
96256,-10.5
96258,174.0
96259,338697.5
96260,4780.0
96264,1504.0
96265,6328.0
96266,2231.0
96267,3826.0
96269,46729.0
96272,-10.5
96273,2445.0
96274,220542.5
96275,191.5
96276,12999.5
96277,13143.0
96278,83748.0
96279,3069.5
96280,1304.0
96281,128.0
96282,3337.5
96283,107133.0
96284,56146.0
96286,21411.5
96287,2397.0
96289,4551.5
96290,212204.5
96291,278.0
96292,113482.5
96293,23829.0
96294,16501.0
96295,2595.0
96297,2751.5
96298,1109.5
96299,2623.5
96300,2190.0
96301,840.0
96302,1633.5
96303,47902.5
96304,13014.5
96306,10316.5
96307,14386.5
96308,279.0
96309,578.0
96310,8277.0
96314,-14.5
96315,12.0
96318,277.5
