Facebook_news_id (by hour),Facebook_avg_popularity (by hour)
76979,1466.7291666666667
76980,297.1666666666667
76981,159.14583333333334
76982,-0.5208333333333334
76983,-0.5
76985,-0.5208333333333334
76986,246.54166666666666
76987,0.0
76988,159.45833333333334
76989,165.25
76990,1.9166666666666667
76992,14.020833333333334
76993,3.8333333333333335
76994,772.0208333333334
76995,35.854166666666664
76996,37.208333333333336
76997,24.5625
76998,23.833333333333332
76999,-0.5
77000,-0.5416666666666666
77001,1.9583333333333333
77002,0.25
77003,1839.375
77004,199.79166666666666
77005,60.6875
77006,21.666666666666668
77007,27.458333333333332
77008,31.833333333333332
77009,-0.9583333333333334
77010,1127.0208333333333
77011,2.5208333333333335
77012,4.0625
77013,10.520833333333334
77015,-0.5833333333333334
77016,429.5
77017,1751.9375
77018,322.8958333333333
77019,60.1875
77020,527.8333333333334
77021,87.1875
77022,574.6041666666666
77023,25.125
77024,-0.5208333333333334
77026,2221.2083333333335
77027,40.166666666666664
77028,138.52083333333334
77029,145.54166666666666
77030,448.2916666666667
77032,56.9375
77033,50.1875
77034,1196.0416666666667
77035,811.5416666666666
77037,14.0625
77038,-0.041666666666666664
77039,81.8125
77042,216.8125
77043,13.5
77044,14.208333333333334
77045,12.8125
77046,-0.5625
77047,-0.5
77048,0.3958333333333333
77049,20.895833333333332
77050,32.5
77051,29.104166666666668
77053,195.8125
77054,4.25
77055,248.5625
77056,91.60416666666667
77057,75.1875
77059,-0.5208333333333334
77060,33.854166666666664
77061,2.5833333333333335
77062,48.729166666666664
77063,232.83333333333334
77064,44.916666666666664
77067,465.9583333333333
77068,281.9583333333333
77069,-0.625
77071,956.5
77072,85.29166666666667
77073,-0.10416666666666667
77074,486.9375
77075,2.75
77077,3.375
77078,1.7916666666666667
77079,4.104166666666667
77080,3.9583333333333335
77081,994.1875
77082,31.916666666666668
77083,190.41666666666666
77084,-2.875
77086,80.14583333333333
77088,54.395833333333336
77089,1.25
77091,43.6875
77092,1332.7083333333333
77093,247.54166666666666
77094,377.5416666666667
77095,55.125
77096,2.0
77098,813.2291666666666
77099,1140.7916666666667
77101,74.08333333333333
77102,171.64583333333334
77103,25.541666666666668
77104,-2.2291666666666665
77106,11.833333333333334
77107,3.1458333333333335
77108,1407.2083333333333
77109,477.3333333333333
77110,70.64583333333333
77111,2057.125
77112,620.4166666666666
77113,636.5833333333334
77115,259.2916666666667
77116,27.145833333333332
77117,79.85416666666667
77118,222.54166666666666
77119,1768.7916666666667
77120,3.3333333333333335
77123,288.9166666666667
77124,32.770833333333336
77125,20.291666666666668
77126,116.4375
77127,145.60416666666666
77128,23.6875
77129,180.8125
77131,3.2708333333333335
77134,1473.0208333333333
77136,1.0
77139,283.625
77140,203.29166666666666
77141,55.875
77142,104.27083333333333
77143,13.666666666666666
77147,134.97916666666666
77148,2798.1875
77150,-0.5208333333333334
77151,558.5208333333334
77152,129.85416666666666
77153,3763.0625
77154,2114.125
77155,49.395833333333336
77156,10.583333333333334
77157,-0.6875
77158,568.875
77160,5957.75
77161,634.1875
77162,23.0
77163,56.9375
77166,-0.6041666666666666
77167,20.708333333333332
77168,17.583333333333332
77169,-0.9166666666666666
77170,-0.6666666666666666
77172,629.3333333333334
77173,-1.0208333333333333
77174,-0.5625
77176,-0.5416666666666666
77177,-0.5
77178,1049.4166666666667
77180,808.6458333333334
77181,-0.5208333333333334
77182,4999.5625
77183,4.145833333333333
77184,-0.5208333333333334
77185,7078.9375
77186,764.8125
77187,644.4791666666666
77189,65.39583333333333
77191,184.45833333333334
77192,-0.5208333333333334
77203,64.3125
77206,38.208333333333336
77207,2018.5
77208,-0.5
77210,314.2291666666667
77211,3633.125
77212,842.1458333333334
77215,223.04166666666666
77218,113.60416666666667
77219,134.60416666666666
77220,-0.5208333333333334
77221,247.27083333333334
77222,42.8125
77227,1333.9375
77230,93.54166666666667
77232,1497.8958333333333
77233,-0.041666666666666664
77235,489.4791666666667
77237,114.0
77238,499.75
77239,549.9166666666666
77240,70.89583333333333
77241,337.9166666666667
77244,352.0
77248,-0.6458333333333334
77249,1919.3333333333333
77250,783.2083333333334
77252,105.14583333333333
77253,109.04166666666667
77254,1126.3958333333333
77255,225.5
77256,1606.2083333333333
77257,-0.5833333333333334
77258,63.041666666666664
77260,5.666666666666667
77261,74.97916666666667
77262,1454.5833333333333
77263,11.583333333333334
77264,1332.3958333333333
77266,660.5
77267,102.89583333333333
77269,17.854166666666668
77270,3430.375
77271,17.375
77272,120.6875
77273,-0.5208333333333334
77274,20.604166666666668
77275,840.7916666666666
77276,158.91666666666666
77278,15.395833333333334
77279,-0.5
77281,276.375
77283,450.9166666666667
77284,20.020833333333332
77285,2222.2916666666665
77287,14.583333333333334
77288,949.9166666666666
77290,398.0
77291,206.85416666666666
77292,2053.8541666666665
77295,113.85416666666667
77296,5697.458333333333
77300,-0.5
77304,12.229166666666666
77305,1310.5833333333333
77308,114.16666666666667
77309,539.0833333333334
77312,941.5208333333334
77317,53.25
77318,195.04166666666666
77321,337.0
77322,18.916666666666668
77323,1.9791666666666667
77324,-0.5
77328,7471.729166666667
77334,149.5625
77336,637.3958333333334
77337,4.5
77338,21.0625
77339,0.10416666666666667
77341,1172.3958333333333
77345,124.04166666666667
77346,96.70833333333333
77348,182.20833333333334
77349,425.6458333333333
77353,929.1458333333334
77356,105.25
77357,755.6875
77358,178.04166666666666
77360,122.45833333333333
77361,2543.4375
77363,7.5
77364,12.875
77366,49.25
77367,2230.375
77369,12.333333333333334
77370,37.375
77371,619.2291666666666
77373,5.8125
77375,10.270833333333334
77376,103.8125
77377,109.91666666666667
77378,73.9375
77379,12.604166666666666
77381,1044.3958333333333
77382,105.83333333333333
77383,93.08333333333333
77384,530.3333333333334
77387,216.75
77388,102.39583333333333
77394,229.375
77396,170.45833333333334
77397,-0.5
77398,108.70833333333333
77399,621.9375
77400,119.95833333333333
77401,219.41666666666666
77402,781.0833333333334
77405,14.0
77406,-0.5
77389,702.8333333333334
77390,351.7083333333333
77391,106.125
77409,436.3333333333333
77410,165.20833333333334
77411,79.72916666666667
77412,298.2083333333333
77413,147.95833333333334
77414,2223.25
77415,49.604166666666664
77416,388.3958333333333
77417,681.6041666666666
77419,26.458333333333332
77420,2607.3333333333335
77421,2213.75
77423,98.89583333333333
77424,7.0
77425,2.0
77426,-0.5833333333333334
77427,122.85416666666667
77428,47.375
77430,135.0
77431,39.520833333333336
77432,42.3125
77433,2.0
77435,41.833333333333336
77436,-1.8125
77438,53.354166666666664
77441,0.16666666666666666
77443,112.79166666666667
77444,34.333333333333336
77445,68.14583333333333
77447,-0.7291666666666666
77448,2205.75
77449,76.33333333333333
77450,110.79166666666667
77452,1.5416666666666667
77453,3.875
77454,3.8958333333333335
77455,270.2083333333333
77459,38.875
77460,100.5625
77462,24.979166666666668
77466,693.5208333333334
77467,3.2708333333333335
77469,1997.625
77472,38.104166666666664
77473,4.125
77476,15.125
77477,46.666666666666664
77479,-0.5208333333333334
77480,42.979166666666664
77481,1.9583333333333333
77482,2211.875
77483,568.75
77484,11.375
77485,35.416666666666664
77487,11.770833333333334
77488,-0.5416666666666666
77489,574.1875
77490,22.25
77491,2946.9375
77492,44.666666666666664
77493,51.291666666666664
77494,45.25
77495,-0.5625
77496,156.0625
77497,10.145833333333334
77498,133.875
77499,94.875
77500,4.3125
77501,48.729166666666664
77503,1.2708333333333333
77504,26.770833333333332
77505,292.6041666666667
77506,31.4375
77507,1.9791666666666667
77508,126.02083333333333
77509,16.395833333333332
77510,112.0
77512,14.875
77513,98.20833333333333
77514,39.833333333333336
77517,1.7291666666666667
77518,1320.9166666666667
77519,194.16666666666666
77520,750.5416666666666
77521,173.64583333333334
77522,20.333333333333332
77523,50.125
77524,38.25
77525,18.479166666666668
77526,366.5833333333333
77529,-1.2916666666666667
77530,371.3958333333333
77532,42.166666666666664
77534,29.770833333333332
77536,32.354166666666664
77537,24.75
77539,311.875
77540,58.979166666666664
77541,37.416666666666664
77542,42.4375
77543,-0.5
77544,40.083333333333336
77545,9651.770833333334
77547,-0.5625
77548,23.208333333333332
77549,491.375
77550,-0.5416666666666666
77551,-0.5
77553,-2.375
77554,35.541666666666664
77555,219.875
77556,8.125
77557,80.47916666666667
77558,805.5416666666666
77559,78.25
77560,33.3125
77561,171.375
77563,-1.3958333333333333
77564,84.77083333333333
77565,7288.375
77566,148.97916666666666
77568,-0.6875
77569,83.52083333333333
77570,109.72916666666667
77572,50.5625
77573,3199.9583333333335
77574,644.2291666666666
77576,-0.5208333333333334
77577,158.1875
77578,3.375
77579,1842.0416666666667
77580,544.7083333333334
77582,1259.2916666666667
77583,14.9375
77584,1273.5
77585,-1.2916666666666667
77588,422.2916666666667
77589,130.04166666666666
77591,-1.1875
77593,14.5
77594,-0.5208333333333334
77595,485.0208333333333
77596,-0.5625
77597,1.875
77598,43.520833333333336
77599,8.479166666666666
77600,74.0625
77601,121.91666666666667
77602,15.770833333333334
77604,169.08333333333334
77605,-3.0
77606,5.479166666666667
77608,840.8958333333334
77609,358.9791666666667
77610,783.5416666666666
77611,355.3333333333333
77613,19.604166666666668
77614,101.27083333333333
77615,16.125
77616,354.25
77617,20.3125
77618,-0.5625
77619,936.0
77621,14.895833333333334
77622,17083.604166666668
77623,-0.5208333333333334
77625,37.041666666666664
77626,17.458333333333332
77627,53.229166666666664
77629,13.75
77631,3526.875
77632,97.6875
77634,31.208333333333332
77635,156.95833333333334
77637,143.91666666666666
77638,139.41666666666666
77639,533.75
77641,552.2916666666666
77642,1340.0416666666667
77643,35.166666666666664
77644,151.08333333333334
77645,83.3125
77646,311.2291666666667
77648,1013.25
77649,126.1875
77651,2864.0
77652,2.0
77653,2.0
77654,10.0
77656,16131.5
77657,873.2708333333334
77658,952.4583333333334
77660,450.4375
77661,152.22916666666666
77664,202.02083333333334
77665,40.208333333333336
77666,271.1458333333333
77668,-0.8125
77669,1138.3958333333333
77670,279.1041666666667
77671,1976.8541666666667
77672,90.625
77674,219.52083333333334
77675,344.3541666666667
77676,589.4583333333334
77677,1107.125
77678,22.3125
77679,637.5625
77682,288.0
77683,117.54166666666667
77685,1774.2083333333333
77686,286.0416666666667
77687,1177.8541666666667
77688,2088.5416666666665
77689,-2.1458333333333335
77690,40.270833333333336
77692,90.70833333333333
77693,1667.9791666666667
77694,90.47916666666667
77697,264.1041666666667
77698,158.58333333333334
77699,557.7916666666666
77700,62.1875
77701,127.60416666666667
77702,-0.8125
77703,236.91666666666666
77704,13.895833333333334
77705,22.5625
77706,144.91666666666666
77711,190.95833333333334
77712,2.5416666666666665
77713,2.875
77714,47.104166666666664
77717,131.52083333333334
77718,919.6875
77719,50.854166666666664
77721,2068.9791666666665
77722,9.729166666666666
77723,47.4375
77724,-3.0
77726,29.291666666666668
77727,18.75
77728,133.97916666666666
77730,34.5
77732,323.6458333333333
77734,853.3541666666666
77735,193.72916666666666
77736,88.89583333333333
77740,58.604166666666664
77741,277.5625
77742,70.95833333333333
77743,100.70833333333333
77744,36.770833333333336
77745,257.5625
77747,59.8125
77749,93.91666666666667
77750,1082.9583333333333
77751,683.4375
77753,237.58333333333334
77754,3509.7708333333335
77756,454.2916666666667
77759,34.479166666666664
77761,1041.9166666666667
77762,89.97916666666667
77763,-2.8333333333333335
77764,30.25
77766,-3.0
77767,232.5
77769,1209.7291666666667
77772,516.2708333333334
77774,286.1458333333333
77775,88.97916666666667
77776,55.916666666666664
77779,51.979166666666664
77781,29.020833333333332
77783,190.72916666666666
77784,575.6875
77785,49.145833333333336
77788,1007.0208333333334
77791,382.0625
77792,60.520833333333336
77793,-0.5208333333333334
77794,7.25
77795,3784.3125
77796,190.9375
77797,16.5625
77798,14.875
77799,4145.25
77800,4162.104166666667
77801,2394.8541666666665
77802,111.10416666666667
77803,-0.5625
77805,27.291666666666668
77807,1908.3333333333333
77808,162.85416666666666
77809,28.375
77810,1759.4375
77811,8.5625
77812,4465.416666666667
77813,59.4375
77814,7.979166666666667
77815,13.520833333333334
77816,438.8958333333333
77817,365.3125
77820,-0.5
77821,-2.5625
77822,1323.2291666666667
77823,2105.0
77824,24.0
77825,17571.395833333332
77826,19.916666666666668
77827,166.64583333333334
77828,77.6875
77830,37.5
77832,4788.520833333333
77833,5.8125
77834,116.5
77835,51.0
77837,2242.4583333333335
77838,14.3125
77839,1.6666666666666667
77840,8.083333333333334
77841,4.958333333333333
77842,1.75
77843,1433.5625
77844,307.8333333333333
77845,849.8125
77846,15.6875
77848,1914.9166666666667
77849,712.375
77850,215.04166666666666
77851,28.333333333333332
77852,76.08333333333333
77853,304.875
77854,56.520833333333336
77855,303.1041666666667
77862,3.5833333333333335
77863,22.291666666666668
77864,46.979166666666664
77866,87.60416666666667
77869,798.6666666666666
77872,71.0
77873,8.666666666666666
77876,3806.8958333333335
77877,361.7708333333333
77879,6.708333333333333
77880,69.9375
77881,210.58333333333334
77882,50.395833333333336
77886,1320.875
77887,3172.4375
77888,89.10416666666667
77889,68.83333333333333
77894,1907.7916666666667
77895,1521.9791666666667
77896,255.45833333333334
77897,4844.916666666667
77898,-0.5
77899,2593.6041666666665
77900,356.625
77902,176.5
77903,1084.125
77906,-0.5
77907,-0.5416666666666666
77908,521.2083333333334
77911,74.85416666666667
77912,1312.1666666666667
77913,51.458333333333336
77916,2.0
77918,728.4166666666666
77919,176.95833333333334
77920,411.625
77921,15647.416666666666
77922,123.66666666666667
77923,-0.5
77926,669.6458333333334
77927,53.395833333333336
77928,155.04166666666666
77932,124.39583333333333
77934,10.083333333333334
77935,181.58333333333334
77936,15.25
77937,832.8958333333334
77938,823.2083333333334
77940,64.45833333333333
77943,192.3125
77944,336.5625
77945,26.041666666666668
77947,49.104166666666664
77948,1183.0208333333333
77949,132.95833333333334
77952,184.66666666666666
77958,1177.6875
77967,80.77083333333333
77969,82.77083333333333
77972,1241.75
77973,110.95833333333333
77975,93.64583333333333
77976,39.291666666666664
77978,709.8333333333334
77982,-0.5208333333333334
77984,-0.5
77986,1872.6875
77987,-0.5416666666666666
77989,8.979166666666666
77993,1.9791666666666667
77995,47.5625
77996,1381.25
77999,72.83333333333333
78000,59.5625
78001,-0.5
78004,111.0
78005,347.0208333333333
78006,202.20833333333334
78010,-1.125
78012,11.6875
78016,65.58333333333333
78019,159.125
78020,128.97916666666666
78026,6.229166666666667
78033,5374.104166666667
78034,905.5
78039,2032.4166666666667
78042,29.854166666666668
78048,41.333333333333336
78049,800.7916666666666
78061,618.25
78062,36.041666666666664
78066,78.35416666666667
78067,7163.666666666667
78068,8.145833333333334
78071,4437.541666666667
78075,378.1458333333333
78077,-0.5833333333333334
78078,16525.9375
78082,405.5
78084,1195.0416666666667
78085,242.9375
78090,757.0833333333334
78091,76.35416666666667
78092,92.625
78093,6.104166666666667
78096,67.70833333333333
78097,10.520833333333334
78098,211.22916666666666
78101,28.458333333333332
78102,0.9166666666666666
78105,235.41666666666666
78106,975.8541666666666
78108,1.9583333333333333
78111,5327.270833333333
78112,262.0416666666667
78113,180.20833333333334
78115,346.9791666666667
78117,752.6875
78118,161.54166666666666
78120,2972.4375
78121,2158.0833333333335
78122,81.5
78125,262.2083333333333
78127,817.7916666666666
78128,150.875
78132,110.45833333333333
78133,1091.8125
78135,215.0
78136,38.0625
78138,1148.3958333333333
78141,48.25
78142,84.60416666666667
78143,121.60416666666667
78144,4.520833333333333
78145,-0.5625
78146,344.3541666666667
78147,89.60416666666667
78148,855.8958333333334
78150,-0.5208333333333334
78152,299.2083333333333
78153,44.395833333333336
78154,1972.3541666666667
78155,923.2083333333334
78157,16055.395833333334
78159,-0.5
78160,8.166666666666666
78161,312.9791666666667
78162,4536.770833333333
78163,114.83333333333333
78164,201.625
78165,367.2083333333333
78168,11.729166666666666
78169,98.41666666666667
78170,15.375
78171,-0.7708333333333334
78172,-0.75
78173,-0.6041666666666666
78176,85.39583333333333
78177,-2.5
78179,253.29166666666666
78185,67.1875
78186,192.04166666666666
78187,16.333333333333332
78188,135.33333333333334
78192,59.833333333333336
78193,212.4375
78194,1456.7291666666667
78196,41.729166666666664
78198,22.5
78199,-2.9166666666666665
78202,-2.9375
78208,18.291666666666668
78209,-0.5
78210,206.0
78213,405.125
78214,283.2708333333333
78216,8.6875
78218,2.4166666666666665
78219,64.64583333333333
78220,35.791666666666664
78221,42.770833333333336
78222,9.479166666666666
78223,75.29166666666667
78224,-0.5
78225,208.10416666666666
78226,1399.6458333333333
78227,41.9375
78228,23.979166666666668
78231,101.89583333333333
78234,3318.5208333333335
78236,79.9375
78237,1013.6458333333334
78238,-0.5625
78239,1.875
78241,-3.0
78242,-3.0
78243,2349.5416666666665
78246,554.2916666666666
78248,1007.8125
78249,695.0416666666666
78250,-1.6875
78251,114.3125
78252,58.395833333333336
78253,202.5
78254,488.6041666666667
78257,273.5208333333333
78258,-3.0
78259,3082.5208333333335
78260,300.7708333333333
78261,293.3541666666667
78264,1.9791666666666667
78266,617.9375
78267,59.5625
78269,24.0
78270,36.833333333333336
78272,686.7708333333334
78273,80.77083333333333
78277,94.22916666666667
78278,1728.7291666666667
78279,5.604166666666667
78280,107.875
78283,1330.5416666666667
78284,754.1666666666666
78285,11.0
78286,-0.5
78287,1076.8541666666667
78288,515.0
78289,6.0
78290,126.91666666666667
78291,49.083333333333336
78295,35.604166666666664
78297,43.041666666666664
78301,-0.5
78303,2334.5416666666665
78304,2025.9166666666667
78305,-3.0
78306,-0.5
78307,2147.9375
78308,1322.9166666666667
78309,-0.0625
78310,14.083333333333334
78311,-0.5416666666666666
78312,-0.5
78313,1164.8125
78314,905.9791666666666
78315,53.979166666666664
78316,1.9583333333333333
78317,1.7916666666666667
78318,22.4375
78319,10.020833333333334
78320,68.75
78322,388.0833333333333
78323,755.5833333333334
78324,829.25
78325,1078.25
78326,97.91666666666667
78329,2043.5833333333333
78330,-0.6666666666666666
78331,-0.6875
78333,6117.5
78334,7144.4375
78335,15.229166666666666
78336,422.25
78337,3.0625
78338,1.5416666666666667
78339,177.79166666666666
78340,-0.6458333333333334
78341,-0.6666666666666666
78343,880.7291666666666
78344,461.0416666666667
78345,279.5833333333333
78351,14.645833333333334
78352,54.354166666666664
78354,15.979166666666666
78356,802.625
78357,18.666666666666668
78359,1717.8541666666667
78360,82.4375
78361,81.66666666666667
78363,3726.1458333333335
78364,19.458333333333332
78365,155.14583333333334
78366,-0.5625
78367,-0.7083333333333334
78369,16.354166666666668
78370,864.1666666666666
78371,35.8125
78372,1.0208333333333333
78373,11.479166666666666
78374,-0.5
78375,156.89583333333334
78376,33.791666666666664
78377,3539.1458333333335
78379,-0.9583333333333334
78380,-0.5208333333333334
78382,4642.208333333333
78383,493.0625
78384,674.7083333333334
78385,10.708333333333334
78386,1.8541666666666667
78388,1114.4791666666667
78389,2128.0625
78391,24.979166666666668
78392,-0.5
78395,17208.395833333332
78400,-0.8125
78401,142.14583333333334
78402,-2.125
78405,53.479166666666664
78406,510.9166666666667
78408,14.395833333333334
78409,185.47916666666666
78410,1698.5833333333333
78411,24.208333333333332
78412,1.0625
78413,-1.7291666666666667
78414,-0.8333333333333334
78415,-0.7083333333333334
78417,144.16666666666666
78418,-0.9791666666666666
78419,-0.5
78420,-0.8541666666666666
78421,-0.5
78422,750.3541666666666
78423,-0.5208333333333334
78425,-0.5
78428,5.729166666666667
78429,-0.5
78431,1.3958333333333333
78442,-1.0
78443,6.0
78444,14.583333333333334
78445,-0.4375
78447,64.64583333333333
78448,35.395833333333336
78450,45.354166666666664
78451,11.875
78452,152.02083333333334
78453,-0.8125
78454,97.08333333333333
78455,5435.458333333333
78458,73.10416666666667
78461,4955.833333333333
78464,5539.1875
78467,409.6666666666667
78468,52.8125
78469,582.8125
78470,2667.3125
78472,-1.5833333333333333
78473,-2.9375
78474,1250.375
78475,17348.604166666668
78477,9958.541666666666
78478,115.10416666666667
78479,191.58333333333334
78480,2693.1875
78481,442.2291666666667
78486,709.4583333333334
78487,404.2708333333333
78490,442.3541666666667
78491,26.6875
78495,157.5625
78496,668.8541666666666
78497,46.041666666666664
78498,6.770833333333333
78501,1479.0625
78504,-3.0
78506,363.0
78507,50.979166666666664
78508,2.0
78511,14571.916666666666
78512,202.27083333333334
78513,11421.833333333334
78514,139.6875
78515,1591.4166666666667
78517,29.520833333333332
78518,7.270833333333333
78519,241.39583333333334
78520,6690.375
78521,321.3958333333333
78524,1.9791666666666667
78525,1058.9583333333333
78526,538.625
78527,133.125
78529,14.5
78530,580.2083333333334
78531,3664.3333333333335
78533,399.125
78535,-0.5416666666666666
78537,2094.3541666666665
78541,1037.25
78544,795.9583333333334
78545,47.104166666666664
78546,3022.7083333333335
78547,54.520833333333336
78552,414.0
78555,53.6875
78559,7.1875
78561,2799.25
78562,1295.9375
78564,95.35416666666667
78565,222.41666666666666
78567,117.77083333333333
78569,573.2916666666666
78570,3941.9791666666665
78571,6676.854166666667
78572,3027.2291666666665
78575,67.625
78576,28.5
78578,-0.5208333333333334
78580,260.3541666666667
78582,37.1875
78583,2975.5625
78584,-0.5
78586,958.4375
78587,70.08333333333333
78588,15.354166666666666
78589,-2.25
78592,87.60416666666667
78593,192.52083333333334
78594,1826.5416666666667
78595,10.416666666666666
78596,56.833333333333336
78597,763.2083333333334
78599,-0.5625
78600,14.979166666666666
78601,-1.0
78602,-0.5208333333333334
78603,9.791666666666666
78604,194.75
78605,-0.5833333333333334
78606,1.9583333333333333
78607,9.479166666666666
78608,4.1875
78609,12.979166666666666
78610,328.3333333333333
78611,0.9583333333333334
78612,-0.8125
78613,-0.625
78614,53.854166666666664
78616,1428.5208333333333
78617,325.4583333333333
78618,-0.625
78620,238.16666666666666
78622,-1.1666666666666667
78623,71.75
78624,57.9375
78626,2693.5416666666665
78628,-0.5
78629,3147.8333333333335
78632,2026.1875
78633,-0.7708333333333334
78634,-0.875
78636,6958.833333333333
78637,403.2916666666667
78639,-0.9166666666666666
78640,578.4791666666666
78643,44.770833333333336
78644,601.8958333333334
78645,11.625
78650,1606.9375
78653,2841.6458333333335
78655,416.9583333333333
78657,5946.541666666667
78658,132.45833333333334
78659,1171.1458333333333
78660,418.8125
78663,19.145833333333332
78664,59.229166666666664
78668,-1.4791666666666667
78669,1429.875
78670,-0.5
78672,4770.791666666667
78673,1313.25
78674,2183.1666666666665
78675,3730.6875
78677,345.9166666666667
78678,683.7916666666666
78681,1278.875
78682,6.270833333333333
78683,-0.6458333333333334
78684,3541.4375
78685,5111.875
78686,254.1875
78687,10672.25
78689,1355.0208333333333
78690,167.6875
78693,134.64583333333334
78695,1240.7916666666667
78696,56.916666666666664
78697,-0.5833333333333334
78698,41.770833333333336
78699,593.4166666666666
78700,18.166666666666668
78701,34.104166666666664
78702,157.41666666666666
78703,31.125
78704,25.4375
78709,1.5625
78710,-1.0625
78711,5.604166666666667
78712,14.979166666666666
78713,350.5625
78716,74.9375
78718,-0.5625
78719,-1.0
78720,1.6458333333333333
78721,2854.125
78722,1460.9583333333333
78723,520.5625
78733,5979.916666666667
78734,292.1041666666667
78738,5.458333333333333
78740,648.7291666666666
78741,15.645833333333334
78742,-0.5833333333333334
78743,10.708333333333334
78746,-0.5833333333333334
78747,-0.5
78749,730.1041666666666
78750,1586.1041666666667
78751,-0.5
78752,-0.5
78753,548.0416666666666
78756,2.0
78757,88.41666666666667
78759,997.0208333333334
78760,330.2916666666667
78761,10023.354166666666
78762,56.25
78763,28.979166666666668
78765,454.875
78767,3.6458333333333335
78769,122.375
78770,75.10416666666667
78771,79.70833333333333
78772,467.4375
78774,28.479166666666668
78776,564.8333333333334
78777,1.9583333333333333
78781,445.6041666666667
78782,535.1458333333334
78785,760.2083333333334
78786,185.6875
78787,106.66666666666667
78788,8.875
78791,400.5
78792,1410.3333333333333
78793,21.166666666666668
78798,164.125
78799,705.75
78801,37.791666666666664
78802,3.6875
78803,32.916666666666664
78806,-0.5208333333333334
78807,21.25
78809,274.1666666666667
78810,3829.9166666666665
78811,-1.7083333333333333
78812,249.60416666666666
78813,1117.0208333333333
78814,70.0
78815,147.4375
78816,733.5416666666666
78817,284.9375
78818,768.7708333333334
78822,2732.0833333333335
78824,239.0
78826,12.875
78828,1613.6041666666667
78829,765.625
78830,50.041666666666664
78834,1511.5416666666667
78835,113.35416666666667
78841,-0.5
78842,1507.1875
78844,34.0
78845,-0.6875
78846,0.75
78850,-1.8125
78852,29.125
78856,74.29166666666667
78857,-0.75
78858,175.02083333333334
78859,5.916666666666667
78863,-1.4375
78865,618.3958333333334
78866,-1.2083333333333333
78870,172.20833333333334
78871,6.791666666666667
78873,333.25
78875,26.208333333333332
78876,100.625
78880,126.5
78882,-1.4583333333333333
78884,260.7708333333333
78889,287.625
78891,294.9583333333333
78892,231.4375
78895,2.8541666666666665
78897,513.5625
78898,986.0833333333334
78900,1221.9791666666667
78901,1032.5208333333333
78903,222.125
78904,330.0833333333333
78905,666.4166666666666
78906,760.8125
78911,559.7083333333334
78913,754.1666666666666
78916,250.5625
78917,362.6666666666667
78920,141.08333333333334
78923,2978.2916666666665
78927,568.25
78928,733.9791666666666
78929,441.6041666666667
78930,423.0416666666667
78931,1581.0
78932,-3.0
78933,21.375
78935,347.3958333333333
78939,63.229166666666664
78940,-1.6875
78942,97.1875
78943,488.8541666666667
78944,572.6875
78945,28.479166666666668
78946,6911.354166666667
78948,36.479166666666664
78949,582.5416666666666
78953,187.27083333333334
78954,117.3125
78956,41.395833333333336
78958,1048.375
78959,-0.5
78963,-0.5
78965,130.20833333333334
78966,10.1875
78968,-3.0
78970,-0.5
78971,1219.0416666666667
78972,20.25
78975,32.604166666666664
78978,4157.1875
78979,577.4583333333334
78980,153.125
78981,244.3125
78985,27.5625
78987,592.5833333333334
78988,369.1666666666667
78991,648.6041666666666
78995,35.416666666666664
78996,7626.25
78997,21.9375
78999,4327.229166666667
79000,-3.0
79002,962.3333333333334
79003,49.6875
79006,78.20833333333333
79007,1231.9791666666667
79008,1864.8541666666667
79009,243.625
79010,2.0
79011,19.9375
79013,24.729166666666668
79014,274.0833333333333
79016,0.8958333333333334
79017,159.27083333333334
79018,74.02083333333333
79019,23.395833333333332
79020,1775.0208333333333
79021,45.9375
79022,265.875
79024,18.6875
79026,12.166666666666666
79030,2291.2916666666665
79033,-0.6875
79035,44.541666666666664
79036,111.41666666666667
79040,-0.6041666666666666
79044,-0.25
79045,-0.5625
79048,-0.5416666666666666
79049,-3.0
79053,-0.5833333333333334
79057,632.3333333333334
79058,441.2291666666667
79062,55.4375
79064,83.66666666666667
79066,-0.5
79068,161.58333333333334
79069,1.0416666666666667
79071,5679.625
79074,65.625
79075,247.6875
79077,120.29166666666667
79078,40.75
79079,99.72916666666667
79080,423.3541666666667
79082,126.5625
79084,1211.8958333333333
79085,38.916666666666664
79090,90.0
79091,807.5833333333334
79096,19713.625
79097,303.3125
79101,345.7083333333333
79103,2378.5416666666665
79108,97.54166666666667
79112,19.3125
79113,7.958333333333333
79114,1928.4375
79115,116.10416666666667
79117,3575.7916666666665
79118,5904.958333333333
79122,337.5625
79123,416.3541666666667
79127,15.3125
79128,-0.5208333333333334
79129,551.6458333333334
79130,10.395833333333334
79131,1988.7916666666667
79133,187.33333333333334
79135,85.22916666666667
79136,2057.0416666666665
79137,88.5
79140,54.375
79143,1604.4583333333333
79144,653.9166666666666
79147,52.625
79150,87.1875
79151,78.08333333333333
79152,161.66666666666666
79154,180.0
79156,2.0208333333333335
79158,16.520833333333332
79160,135.10416666666666
79162,34.729166666666664
79165,1443.375
79166,96.35416666666667
79170,54.708333333333336
79171,231.3125
79180,309.2291666666667
79182,68.79166666666667
79183,1340.1041666666667
79185,9.0
79187,22.1875
79188,207.6875
79189,679.7708333333334
79190,55.208333333333336
79194,6.270833333333333
79203,2.2291666666666665
79206,35.395833333333336
79207,561.6875
